Peringkat_Sekolah,PPD,Kod_Sekolah,Nama_Sekolah,Alamat,Poskod,Bandar,Negeri,Telefon,Fax
Menengah,PPD BALING/SIK,KFT8001,SM AGAMA (ARAB) ANNAJAH,"TITI GANTONG, KG SUNGAI LIMAU",9100,BALING,KEDAH,44721046,44721044
Menengah,PPD BALING/SIK,KFT8002,MAKTAB MAHMUD SIK,BATU 8 SIK,8200,SIK,KEDAH,44625809,
Menengah,PPD KUALA MUDA/YAN,KFT9001,SMA SAADAH ALDINIAH AL ISLAMIAH,SUNGAI LIMAU DALAM,6910,YAN,KEDAH,6047694233,6047694233
Menengah,PPD KUALA MUDA/YAN,KFT9002,SMA FAUZI,YAN KECHIL,6900,YAN,KEDAH,44475491,44655486
Menengah,PPD PENDANG,KFTA001,MA'AHAD AL  IMAM AL SYAFIE,"KM 9 JALAN SUNGAI TIANG, SAWA KECHIL",6700,PENDANG,KEDAH,47410098,47410113
Menengah,PPD PENDANG,KFTA002,MAKTAB MAHMUD PENDANG,MUKIM TOBIAR,6700,PENDANG,KEDAH,47847806,
Menengah,PPD KOTA SETAR,KHA2001,KOLEJ VOKASIONAL ALOR SETAR ,JALAN STADIUM,5100,ALOR SETAR,KEDAH,47333363,47347078
Menengah,PPD KUALA MUDA/YAN,KHA3003,KOLEJ VOKASIONAL SUNGAI PETANI 1,"LOT 82, KG. SG. TUKANG,",8000,SUNGAI PETANI,KEDAH,44428972,44428973
Menengah,PPD KUALA MUDA/YAN,KHA3004,KOLEJ VOKASIONAL SUNGAI PETANI 2,"LOT 82, KG. SG. TUKANG",8000,SUNGAI PETANI,KEDAH,44429034,44427681
Menengah,PPD KULIM/BANDAR BARU,KHA5002,KOLEJ VOKASIONAL KULIM,JALAN JUNJONG,9000,KULIM,KEDAH,44905432,44952660
Menengah,PPD LANGKAWI,KHA6002,KOLEJ VOKASIONAL PULAU LANGKAWI ,JALAN BATU ASAH,7000,LANGKAWI,KEDAH,49666454,49665484
Menengah,PPD KOTA SETAR,KKE2156,SM TEKNIK ALOR SETAR,LEBUHRAYA SULTAN ABDUL HALIM,5400,ALOR SETAR,KEDAH,47721548,47721105
Menengah,PPD BALING/SIK,KRA0001,SMK AGAMA BALING,"BATU 42, JALAN BALING",9100,BALING,KEDAH,44705303,44705387
Menengah,PPD KOTA SETAR,KRA2001,SMK AGAMA KEDAH,LEBUHRAYA SULTANAH BAHIYAH,5350,ALOR SETAR,KEDAH,47314345,47353459
Menengah,PPD KUBANG PASU,KRA4001,SBPI KUBANG PASU,BANDAR BUKIT KAYU HITAM,6050,BUKIT KAYU HITAM,KEDAH,49222701,49222707
Menengah,PPD BALING/SIK,KRA8001,SMK AGAMA SIK,"SIK,",8200,SIK,KEDAH,44693270,44693267
Menengah,PPD KUALA MUDA/YAN,KRA9001,SMK AGAMA YAN,TITI SERONG,6900,YAN,KEDAH,44657366,44659253
Menengah,PPD ALOR GAJAH,MEA0071,SMK GHAFAR BABA,MASJID TANAH,78300,MASJID TANAH,MELAKA,06-3841257,63843253
Menengah,PPD ALOR GAJAH,MEA0072,SMK DATO' HAJI TALIB KARIM,SERAHAN TINGKAP 2080,78000,ALOR GAJAH,MELAKA,65561285,65591285
Menengah,PPD ALOR GAJAH,MEA0073,SMK  RAHMAT,KUALA SUNGAI BARU,78200,KUALA SUNGAI BARU,MELAKA,63876214,63879550
Menengah,PPD ALOR GAJAH,MEA0074,SMK  ADE PUTRA,MASJID TANAH,78300,MASJID TANAH,MELAKA,63841200,63844085
Menengah,PPD ALOR GAJAH,MEA0075,SMK NANING,ALOR GAJAH,78000,Alor Gajah,MELAKA,06-5529275,06-5529275
Menengah,PPD ALOR GAJAH,MEA0095,SMK LUBOK CHINA,LUBOK CHINA,78100,LUBOK CHINA,MELAKA,66966375,66966372
Menengah,PPD ALOR GAJAH,MEA0099,SMK  HANG KASTURI,MASJID TANAH,78300,MASJID TANAH,MELAKA,63841388,63846421
Menengah,PPD ALOR GAJAH,MEA0100,SMK SUNGAI UDANG,SUNGAI UDANG,76300,SUNGAI UDANG,MELAKA,63512132,63510152
Menengah,PPD ALOR GAJAH,MEA0101,SMK DURIAN TUNGGAL,"JLN BUKIT BALAI,  DURIAN TUNGGAL",76100,ALOR GAJAH,MELAKA,65531269,65534755
Menengah,PPD ALOR GAJAH,MEA0102,SMK TEBONG,JALAN TEBONG,76460,ALOR GAJAH,MELAKA,64486587,64486587
Menengah,PPD JASIN,MEA1060,SMK ISKANDAR SHAH,JALAN KELUBI,77000,JASIN,MELAKA,65291266,65295924
Menengah,PPD JASIN,MEA1061,SMK DATO' ABDUL RAHMAN YA'KUB,JALAN JASIN,77300,MERLIMAU,MELAKA,62631407,62636019
Menengah,PPD JASIN,MEA1072,SMK SRI MAHKOTA,"KM16, UMBAI",77300,MERLIMAU,MELAKA,62619262,62617592
Menengah,PPD JASIN,MEA1076,SMK SIMPANG BEKOH,ASAHAN,77100,JASIN,MELAKA,65236043,65235893
Menengah,PPD JASIN,MEA1077,SMK SELANDAR,SELANDAR,77500,SELANDAR,MELAKA,65251144,65251760
Menengah,PPD JASIN,MEA1078,SMK SUNGAI RAMBAI,JALAN PARIT PUTAT,77400,SUNGAI RAMBAI,MELAKA,62659675,62658937
Menengah,PPD JASIN,MEA1079,SMK NYALAS,"JALAN MELANGKAN, NYALAS",77100,ASAHAN,MELAKA,65228001,65228990
Menengah,PPD JASIN,MEA1080,SMK SERI BEMBAN,JALAN AYER PANAS,77200,BEMBAN,MELAKA,65216684,65210252
Menengah,PPD JASIN,MEA1081,SMK TUN SYED ZAHIRUDDIN,AYER TAWAR,77300,MERLIMAU,MELAKA,62633492,62633471
Menengah,PPD MELAKA TENGAH,MEA2086,SMK TUN TIJAH,"LORONG TUN FATIMAH, DURIAN DAUN",75400,MELAKA,MELAKA,62824591,62824591
Menengah,PPD MELAKA TENGAH,MEA2087,SMK  MUNSHI ABDULLAH,"BATU BERENDAM,",75350,MELAKA,MELAKA,63175320,63173812
Menengah,PPD MELAKA TENGAH,MEA2088,SMK TUN MUTAHIR (INTEG),BATU BERENDAM,75350,MELAKA,MELAKA,63174376,63171539
Menengah,PPD MELAKA TENGAH,MEA2089,SMK SERI TANJUNG,TANJUNG KLING POS,76400,TANJONG KLING,MELAKA,06-3511539,63510825
Menengah,PPD MELAKA TENGAH,MEA2091,SMK AIR MOLEK,"KM 11, JALAN BUKIT LINTANG",75460,MELAKA,MELAKA,62680224,62672599
Menengah,PPD MELAKA TENGAH,MEA2092,SMK KLEBANG BESAR,KLEBANG BESAR,75200,MELAKA,MELAKA,63151014,63154052
Menengah,PPD MELAKA TENGAH,MEA2093,SMK BUKIT BARU,"JLN. ISTANA, BUKIT BARU",75450,MELAKA,MELAKA,62320718,62321275
Menengah,PPD MELAKA TENGAH,MEA2094,SMK TUN HAJI ABD MALEK,"KM 10, CHENG",75250,MELAKA,MELAKA,63357473,63366720
Menengah,PPD MELAKA TENGAH,MEA2095,SMK BUKIT KATIL,"KM 9, JALAN TUN KUDU, BUKIT KATIL",75450,MELAKA,MELAKA,06-2326935,06-2326922
Menengah,PPD MELAKA TENGAH,MEA2096,SMK MALIM,"KM 6, JALAN MALIM, MALIM",75250,MELAKA,MELAKA,63367579,63357578
Menengah,PPD MELAKA TENGAH,MEA2097,SMK PADANG TEMU,"KM.5, PADANG TEMU",75050,MELAKA,MELAKA,06-2820117,06-2811612
Menengah,PPD MELAKA TENGAH,MEA2098,SMK TELOK MAS,TELOK MAS,75460,TELOK MAS,MELAKA,62615292,62619422
Menengah,PPD MELAKA TENGAH,MEA2099,SMK BUKIT RAMBAI,BUKIT RAMBAI,75250,MELAKA,MELAKA,63517977,63517978
Menengah,PPD MELAKA TENGAH,MEA2100,SMK AYER KEROH,"TAMAN TASIK UTAMA, AYER KEROH",75450,MELAKA,MELAKA,62325157,62313721
Menengah,PPD MELAKA TENGAH,MEA2101,SMK KAMPUNG GELAM,TANJUNG KLING,76400,TANJUNG KLING,MELAKA,63510477,63512476
Menengah,PPD MELAKA TENGAH,MEA2102,SMK PERNU,PERNU,75460,MELAKA,MELAKA,62615016,62615017
Menengah,PPD MELAKA TENGAH,MEA2103,SEKOLAH MENENGAH KEBANGSAAN PAYA RUMPUT,KM 12.8 PAYA RUMPUT,76450,MELAKA,MELAKA,63163705,63163706
Menengah,PPD ALOR GAJAH,MEB0077,SMK SERI PENGKALAN,ALOR GAJAH,78000,ALOR GAJAH,MELAKA,65561268,65568241
Menengah,PPD ALOR GAJAH,MEB0078,SMK PULAU SEBANG,PULAU SEBANG,73000,TAMPIN POS,MELAKA,06-4411346,06-4419187
Menengah,PPD ALOR GAJAH,MEB0079,SMK SULTAN ALAUDDIN,MASJID TANAH,78300,MASJID TANAH,MELAKA,06-3841249,06-3841249
Menengah,PPD JASIN,MEB1063,SMK DATUK BENDAHARA,JALAN PEGAWAI,77000,Jasin,MELAKA,65291278,65292036
Menengah,PPD JASIN,MEB1064,SMK DANG ANUM,JALAN JASIN,77300,MERLIMAU,MELAKA,62631205,62636759
Menengah,PPD JASIN,MEB1065,SMK JASIN,JALAN BUNGA TANJUNG TAMAN MAJU,77000,JASIN,MELAKA,65291318,65292752
Menengah,PPD MELAKA TENGAH,MEB2090,SMK TINGGI MELAKA,61 JALAN CHAN KOON CHENG,75000,MELAKA,MELAKA,62824466,62860548
Menengah,PPD MELAKA TENGAH,MEB2091,SMK GAJAH BERANG,JALAN GAJAH BERANG,75200,MELAKA,MELAKA,62831476,62828691
Menengah,PPD MELAKA TENGAH,MEB2092,SMK TINGGI PEREMPUAN,"LORONG TUN FATIMAH, JALAN DURIAN DAUN",75400,MELAKA,MELAKA,62921206,62924985
Menengah,PPD MELAKA TENGAH,MEB2093,SMK TINGGI ST DAVID (M),"JLN. TANJUNG , BUKIT BARU",75150,MELAKA,MELAKA,62823619,62810416
Menengah,PPD MELAKA TENGAH,MEB2094,SMK METHODIST (ACS) MELAKA ( M ),JLN TENGKERA,75200,MELAKA,MELAKA,62823434,62846558
Menengah,PPD MELAKA TENGAH,MEB2095,SMK PEREMPUAN METHODIST (M),"440-B, JLN TENGKERA,",75200,MELAKA,MELAKA,62823606,62827604
Menengah,PPD MELAKA TENGAH,MEB2096,SMK ST FRANCIS (M),"JLN PARAMESWARA,",75000,MELAKA,MELAKA,62823431,62817160
Menengah,PPD MELAKA TENGAH,MEB2097,SMK INFANT JESUS CONVENT (M),"141, JALAN PARAMESWARA,",75000,MELAKA,MELAKA,62823211,06-2863418
Menengah,PPD MELAKA TENGAH,MEB2098,SMK  CANOSSA CONVENT ( M ),"KG PORTUGIS,  JALAN UJ0NG PASIR",75050,MELAKA,MELAKA,62822522,62865203
Menengah,PPD MELAKA TENGAH,MEB2099,SMK  KATHOLIK (M),251 JLN GAJAH BERANG,75200,MELAKA,MELAKA,06-2831261,06-2921995
Menengah,PPD MELAKA TENGAH,MEB2100,SMK NOTRE DAME CONVENT,"265,JLN GAJAH BERANG",75200,MELAKA,MELAKA,62824887,62862836
Menengah,PPD MELAKA TENGAH,MEB2101,SMK  YOK BIN,"19-21,JLN. AIR LELEH",75050,MELAKA,MELAKA,62822720,62865168
Menengah,PPD MELAKA TENGAH,MEB2102,SMK TUN TUAH,"KAMPUNG LAPAN, BACHANG",75200,MELAKA,MELAKA,06-3355945,63373480
Menengah,PPD MELAKA TENGAH,MEB2103,SMK  DURIAN DAUN,LORONG TUN FATIMAH DURIAN DAUN,75400,MELAKA,MELAKA,06-2831803,62922707
Menengah,PPD MELAKA TENGAH,MEB2104,SMK TINGGI CINA MELAKA,28 JLN MALIM,75250,MELAKA,MELAKA,63354609,63369477
Menengah,PPD MELAKA TENGAH,MEB2145,SMK SERI KOTA,JLN AYER LELEH,75050,MELAKA,MELAKA,62825126,62823169
Menengah,PPD ALOR GAJAH,MEE0074,SMK  SULTAN  MANSOR  SHAH,PULAU SEBANG,73000,TAMPIN POS,MELAKA,64411386,64411386
Menengah,PPD ALOR GAJAH,MEE0075,SMK  DATO' DOL SAID,JALAN DATO DOL SAID,78000,ALOR GAJAH,MELAKA,65561286,65568551
Menengah,PPD ALOR GAJAH,MEE0094,SMK KEM TERENDAK,KEM TERENDAK,76200,KEMTERENDAK,MELAKA,63571126,63573775
Menengah,PPD MELAKA TENGAH,MEE2141,SM SAINS MUZAFFAR SHAH,AYER KEROH,75450,MELAKA,MELAKA,62320833,62321780
Menengah,PPD ALOR GAJAH,MFT0001,SM AGAMA AL-EHYA AL-KARIM,"JALAN SEKOLAH, KM 36 KAMPUNG TANJUNG BIDARA",78300,MASJID TANAH,MELAKA,63852022,63853732
Menengah,PPD ALOR GAJAH,MFT0002,SMA JAIM AL-ASYRAF,"BUKIT MERCHAT, JLN TANJUNG RIMAU LUAR",78000,ALOR GAJAH,MELAKA,65549022,65549022
Menengah,PPD ALOR GAJAH,MFT0003,SM ARAB (JAIM) DARUL FALAH,"KM 43, KUALA SUNGAI BARU",78200,MASJID TANAH,MELAKA,63877422,63877422
Menengah,PPD JASIN,MFT1001,SM ARAB ASSAIYIDAH KHADIJAH,"KM 18, KG SERKAM DARAT",77300,MERLIMAU,MELAKA,62632351,62631352
Menengah,PPD JASIN,MFT1002,SEK.MEN.ARB.ASSYAKIRIN,SELANDAR,77500,MELAKA,MELAKA,65253290,65253290
Menengah,PPD JASIN,MFT1003,SM TAHFIZ AL QURAN (JAIM),KG. CHENDERAH,77000,JASIN,MELAKA,65247288,65247290
Menengah,PPD MELAKA TENGAH,MFT2001,SM AGAMA JAIM AL AHMADI,"KM 18, PAYA RUMPUT JAYA, SUNGAI UDANG",76300,MELAKA TENGAH,MELAKA,63531245,63531245
Menengah,PPD ALOR GAJAH,MHA0001,KOLEJ VOKASIONAL DATUK SERI MOHD. ZIN,JALAN  PENGKALAN,78000,ALOR GAJAH,MELAKA,06-5561200,06-5568996
Menengah,PPD JASIN,MHA1001,KOLEJ VOKASIONAL JASIN,JALAN KEMENDOR,77000,JASIN,MELAKA,65291010,O65293130
Menengah,PPD MELAKA TENGAH,MHA2002,KOLEJ VOKASIONAL MELAKA TENGAH ,BUKIT KATIL,75450,MELAKA,MELAKA,62326190,62329672
Menengah,PPD MELAKA TENGAH,MKB2144,SMKT BUKIT PIATU,"SM TEKNIK MELAKA, BUKIT PIATU",75150,MELAKA,MELAKA,62822936,62819066
Menengah,PPD JASIN,MRA1001,SEKOLAH BERASRAMA PENUH INTEGRASI SELANDAR,JALAN BATANG MELAKA,77500,SELANDAR,MELAKA,64462363,64462959
Menengah,PPD JASIN,MRA1002,SEKOLAH MENENGAH KEBANGSAAN AGAMA TUN PERAK,JALAN TAMAN MAJU,77000,JASIN,MELAKA,65291218,65296927
Menengah,PPD MELAKA TENGAH,MRA2125,SMKA  SULTAN MUHAMMAD,"JALAN PENGKALAN BATU, BATU BERENDAM",75350,MELAKA,MELAKA,62325434,62316275
Menengah,PPD MELAKA TENGAH,MRA2127,SMKA SHARIFAH RODZIAH,TELOK MAS,75460,MELAKA,MELAKA,62618944,62616518
Menengah,PPD JEMPOL/JELEBU,NEA0025,SMK DATO' UNDANG MUSA AL-HAJ,"KM 2, JALAN PERTANG, KUALA KLAWANG",71600,JELEBU,NEGERI SEMBILAN,66136225,66138161
Menengah,PPD JEMPOL/JELEBU,NEA0026,"SMK DATO' UNDANG SYED ALI AL-JUFRI, SIMPANG GELAMI",BT 4 1/2 PERADONG SIMPANG GELAMI,71600,KUALA KLAWANG,NEGERI SEMBILAN,66136895,66138318
Menengah,PPD KUALA PILAH,NEA1080,SMK ZABA,JALAN TAMPIN,72000,KUALA PILAH,NEGERI SEMBILAN,64811040,64819232
Menengah,PPD KUALA PILAH,NEA1081,SMK DANGI,"KM 27, JALAN BAHAU",73100,JOHOL,NEGERI SEMBILAN,64368529,64368292
Menengah,PPD KUALA PILAH,NEA1083,SMK JUASSEH,"KM12, JALAN KUALA PILAH BAHAU",72500,JUASSEH,NEGERI SEMBILAN,64983879,64985823
Menengah,PPD KUALA PILAH,NEA1084,SMK SENALING,KM 2 JALAN TAMPIN KUALA PILAH,72000,KUALA PILAH,NEGERI SEMBILAN,64813171,64815703
Menengah,PPD PORT DICKSON,NEA2052,SMK RAJA JUMAAT,KM5 JALAN SEREMBAN,71007,PORT DICKSON,NEGERI SEMBILAN,66512022,66517067
Menengah,PPD PORT DICKSON,NEA2053,SMK DATUK HAJI ABDUL SAMAD,"BATU 1 1/2, JALAN ESSO",71000,PORT DICKSON,NEGERI SEMBILAN,66471331,66463417
Menengah,PPD PORT DICKSON,NEA2055,SMK YAM TUAN RADIN,"KM 11,JALAN SEREMBAN",71010,LUKUT,NEGERI SEMBILAN,66514002,66517040
Menengah,PPD PORT DICKSON,NEA2056,SMK KAMPUNG BARU SIRUSA,KAMPUNG BARU SI RUSA,71050,PORT DICKSON,NEGERI SEMBILAN,66463286,66463719
Menengah,PPD PORT DICKSON,NEA2057,SEKOLAH MENENGAH KEBANGSAAN INTAN PERDANA,"BT.9, JALAN PANTAI, SI RUSA",71050,PORT DICKSON,NEGERI SEMBILAN,133754804,
Menengah,PPD REMBAU,NEA3035,SMK DATO' SEDIA RAJA,KM 27 JALAN SEREMBAN TAMPIN,71309,REMBAU,NEGERI SEMBILAN,66851214,66851432
Menengah,PPD REMBAU,NEA3036,SMK DATO' UNDANG HAJI ADNAN,"KM 11, JALAN TAMPIN SEREMBAN, KOTA",71350,KOTA,NEGERI SEMBILAN,64384790,64384595
Menengah,PPD REMBAU,NEA3037,SM SAINS REMBAU,PILIN,71300,REMBAU,NEGERI SEMBILAN,06-6970037,06-6970041
Menengah,PPD REMBAU,NEA3038,SEKOLAH MENENGAH KEBANGSAAN PEDAS,KAMPUNG BATU 2,71400,PEDAS,NEGERI SEMBILAN,66852144,66852745
Menengah,PPD SEREMBAN,NEA4088,SMK TUNKU AMPUAN DURAH,JALAN SIKAMAT,70400,SEREMBAN,NEGERI SEMBILAN,67625590,67618671
Menengah,PPD SEREMBAN,NEA4090,SMK BUKIT MEWAH,JALAN TOK UNGKU,70100,SEREMBAN,NEGERI SEMBILAN,66315922,66320142
Menengah,PPD SEREMBAN,NEA4098,SMK DATO' SHAHARDIN,"BATU 10, JALAN LABU",71900,LABU,NEGERI SEMBILAN,67911963,67916293
Menengah,PPD SEREMBAN,NEA4099,SMK MAMBAU,"JALAN PORT DICKSON,KM 12",70300,SEREMBAN,NEGERI SEMBILAN,66310500,66327389
Menengah,PPD SEREMBAN,NEA4100,SMK SENAWANG,TAMAN MARIDA,70450,SEREMBAN,NEGERI SEMBILAN,66774946,66781739
Menengah,PPD SEREMBAN,NEA4101,SMK DATO' HAJI MOHD REDZA,"KM 5, JALAN SIKAMAT",70400,SEREMBAN,NEGERI SEMBILAN,67617281,67677064
Menengah,PPD SEREMBAN,NEA4102,SMK PENDETA ZA'BA,TAMAN PAROI JAYA,70400,SEREMBAN,NEGERI SEMBILAN,66785990,66795990
Menengah,PPD SEREMBAN,NEA4103,SMK KOMPLEKS KLIA,KOMPLEKS KUARTERS KLIA,71800,NILAI,NEGERI SEMBILAN,67917008,67912264
Menengah,PPD SEREMBAN,NEA4104,SMK DESA CEMPAKA,"JLN BBN 6/2C,TMN DESA CEMPAKA, BANDAR BARU NILAI,",71800,NILAI,NEGERI SEMBILAN,67996099,67997324
Menengah,PPD SEREMBAN,NEA4105,SMK TAMAN SEMARAK," JALAN TS2/1D, TAMAN SEMARAK",71800,NILAI,NEGERI SEMBILAN,67990118,67994627
Menengah,PPD SEREMBAN,NEA4106,SMK SERI PAGI,"TMN SERI PAGI, SENAWANG",70450,SEREMBAN,NEGERI SEMBILAN,66789785,66789290
Menengah,PPD SEREMBAN,NEA4107,SMK TAMAN TUANKU JAAFAR,SG. GADUT,71450,SEREMBAN,NEGERI SEMBILAN,66774582,66792625
Menengah,PPD SEREMBAN,NEA4108,SEK MEN SAINS TUANKU MUNAWIR,"KM 6, JALAN SIKAMAT,",70400,SEREMBAN,NEGERI SEMBILAN,67630388,67622885
Menengah,PPD SEREMBAN,NEA4109,SMK SEREMBAN 2,"PERSIARAN S2/A4, SEREMBAN 2",70300,SEREMBAN,NEGERI SEMBILAN,66013644,66011497
Menengah,PPD SEREMBAN,NEA4110,SMK PANCHOR,JALAN SEREMBAN KUALA PILAH,70400,SEREMBAN,NEGERI SEMBILAN,66787433,66788253
Menengah,PPD SEREMBAN,NEA4111,SMK SEREMBAN JAYA,TAMAN SEREMBAN JAYA,70450,SEREMBAN,NEGERI SEMBILAN,66771260,66771461
Menengah,PPD SEREMBAN,NEA4112,SMK BUKIT KEPAYANG,"GARDEN HOMES, SEREMBAN 2",70300,SEREMBAN,NEGERI SEMBILAN,66339794,66338143
Menengah,PPD SEREMBAN,NEA4113,SMK SEREMBAN JAYA 2,TAMAN SEREMBAN JAYA,70450,SEREMBAN,NEGERI SEMBILAN,66753586,66753587
Menengah,PPD SEREMBAN,NEA4114,SMK SENAWANG 3,"PRECINT 4, PERSIARAN FOREST HEIGHTS 2",70450,SEREMBAN,NEGERI SEMBILAN,67633951,67633952
Menengah,PPD SEREMBAN,NEA4115,SMK WARISAN PUTERI,BANDAR WARISAN PUTERI,70400,SEREMBAN,NEGERI SEMBILAN,67616451,67616476
Menengah,PPD SEREMBAN,NEA4116,SMK DATO' SHAMSUDIN NAIN,BATU 13 1/2 JALAN LINSUM,71200,RANTAU,NEGERI SEMBILAN,66941593,66941529
Menengah,PPD SEREMBAN,NEA4117,SEKOLAH MENENGAH KEBANGSAAN SEREMBAN 3,JALAN SEREMBAN 3/26,70300,SEREMBAN,NEGERI SEMBILAN,66720020,66720017
Menengah,PPD SEREMBAN,NEA4118,SEKOLAH MENENGAH SAINS PEREMPUAN SEREMBAN,JALAN TUNKU KURSHIAH,70400,SEREMBAN,NEGERI SEMBILAN,67633561,67633650
Menengah,PPD SEREMBAN,NEA4119,SEKOLAH MENENGAH KEBANGSAAN CHAN WA II,TAMAN BUKIT GALENA,70200,SEREMBAN,NEGERI SEMBILAN,66728753,
Menengah,PPD SEREMBAN,NEA4120,SEKOLAH MENENGAH KEBANGSAAN RASAH KEMAYAN,"LOT PT 4964, BANDAR SERI SENDAYAN, MUKIM LABU",71950,SEREMBAN,NEGERI SEMBILAN,196636053,
Menengah,PPD TAMPIN,NEA5051,SMK  PASIR BESAR,FELDA PASIR BESAR,73420,GEMAS,NEGERI SEMBILAN,64576215,64577051
Menengah,PPD TAMPIN,NEA5052,SMK TUNKU SYED IDRUS,"KM1, JALAN SEREMBAN",73000,TAMPIN,NEGERI SEMBILAN,64411481,64412561
Menengah,PPD TAMPIN,NEA5054,SMK BUKIT ROKAN,FELDA BUKIT ROKAN,73200,GEMENCHEH,NEGERI SEMBILAN,64317700,64317700
Menengah,PPD TAMPIN,NEA5055,SMK GEMAS,KM1 JALAN BESAR GEMAS-TAMPIN,73400,GEMAS,NEGERI SEMBILAN,79481608,79485300
Menengah,PPD TAMPIN,NEA5056,SMK JELAI (F),FELDA JELAI,73480,GEMAS,NEGERI SEMBILAN,64347094,64347096
Menengah,PPD TAMPIN,NEA5057,SMK TAMAN INDAH,"KM 2, JALAN TAMPIN GEMAS",73000,TAMPIN,NEGERI SEMBILAN,64414479,64413052
Menengah,PPD JEMPOL/JELEBU,NEA6001,SMK BAHAU,"KM 3, JALAN ROMPIN",72100,BAHAU,NEGERI SEMBILAN,64541232,64542549
Menengah,PPD JEMPOL/JELEBU,NEA6002,SMK (FELDA) PASOH 2,FELDA PASOH 2,72300,SIMPANG PERTANG,NEGERI SEMBILAN,64961185,64962400
Menengah,PPD JEMPOL/JELEBU,NEA6003,SMK SERI PERPATIH,"PUSAT BANDAR PALONG 4,5 & 6,",73430,GEMAS,NEGERI SEMBILAN,64666362,64665711
Menengah,PPD KUALA PILAH,NEA6004,SMK JELAI,JELAI KUALA PILAH,73100,JOHOL,NEGERI SEMBILAN,64511773,64511844
Menengah,PPD JEMPOL/JELEBU,NEA6005,SMK (FELDA) PALONG DUA,"SMK PALONG 2 (F), FELDA PALONG 2",73450,GEMAS,NEGERI SEMBILAN,64631314,64631173
Menengah,PPD JEMPOL/JELEBU,NEA6006,SMK (FELDA) LUI BARAT,BANDAR SERI JEMPOL,72120,BANDAR SERI JEMPOL,NEGERI SEMBILAN,64676300,64676296
Menengah,PPD JEMPOL/JELEBU,NEA6007,SMK (FELDA) PALONG 7,FELDA PALONG TUJUH,73470,GEMAS,NEGERI SEMBILAN,64645464,64645727
Menengah,PPD JEMPOL/JELEBU,NEA6008,SMK (FELDA) BANDAR BARU SERTING,BANDAR SERI JEMPOL,72120,BANDAR SERI JEMPOL,NEGERI SEMBILAN,64581849,64583115
Menengah,PPD JEMPOL/JELEBU,NEA6009,SMK SERTING HILIR KOMPLEKS,FELDA SERTING HILIR 4,72120,BANDAR SERI JEMPOL,NEGERI SEMBILAN,64684504,64683165
Menengah,PPD JEMPOL/JELEBU,NEA6010,SEKOLAH MENENGAH KEBANGSAAN ALAM BERAJA,FELDA PALONG SEBELAS,73430,GEMAS,NEGERI SEMBILAN,64669751,64665786
Menengah,PPD JEMPOL/JELEBU,NEA6011,SMK SERI JEMPOL,BANDAR SERI JEMPOL,72120,BANDAR SERI JEMPOL,NEGERI SEMBILAN,64584061,64584102
Menengah,PPD JEMPOL/JELEBU,NEA6012,SMK BAHAU 2,"PEKAN MAHSAN,",72100,BAHAU,NEGERI SEMBILAN,64540084,64540085
Menengah,PPD JEMPOL/JELEBU,NEB0026,SMK UNDANG JELEBU,KM3 JALAN PETALING,71600,KUALA KLAWANG,NEGERI SEMBILAN,66136202,66136622
Menengah,PPD JEMPOL/JELEBU,NEB0027,SMK PERTANG,"KM 1, JALAN GELANG",72300,SIMPANG PERTANG,NEGERI SEMBILAN,64941444,64941434
Menengah,PPD KUALA PILAH,NEB1081,SMK TUANKU MUHAMMAD,KM 2 JALAN TAMPIN,72000,KUALA PILAH,NEGERI SEMBILAN,64811030,64819043
Menengah,PPD KUALA PILAH,NEB1082,SMK TUNKU KURSHIAH,"KM2 , JLN TAMPIN",72000,KUALA PILAH,NEGERI SEMBILAN,64811123,64841348
Menengah,PPD KUALA PILAH,NEB1083,SMK CHUNG HUA,"KM2 JLN TAMPIN, KUALA PILAH",72000,KUALA PILAH,NEGERI SEMBILAN,64811179,64819523
Menengah,PPD PORT DICKSON,NEB2054,SMK TINGGI PORT DICKSON,"KM3,JALAN PANTAI,",71000,PORT DICKSON,NEGERI SEMBILAN,66471295,66477307
Menengah,PPD REMBAU,NEB3036,SMK UNDANG REMBAU,JALAN BATU HAMPAR,71309,REMBAU,NEGERI SEMBILAN,66851244,66851103
Menengah,PPD SEREMBAN,NEB4089,SMK KING GEORGE V,JLN ZAABA,70100,SEREMBAN,NEGERI SEMBILAN,67623598,67641214
Menengah,PPD SEREMBAN,NEB4090,SMK ST PAUL,JLN TAN SRI MANICKAVASAGAM,70200,SEREMBAN,NEGERI SEMBILAN,67612931,67623236
Menengah,PPD SEREMBAN,NEB4091,SMK METHODIST ACS (M),JALAN LINTANG,70000,SEREMBAN,NEGERI SEMBILAN,67620153,67613221
Menengah,PPD SEREMBAN,NEB4092,SMK PUTERI,JALAN LABU LAMA,70200,SEREMBAN,NEGERI SEMBILAN,67655600,67671255
Menengah,PPD SEREMBAN,NEB4093,SMK SERI AMPANGAN,JALAN KUALA PILAH,70400,SEREMBAN,NEGERI SEMBILAN,67620377,67644757
Menengah,PPD SEREMBAN,NEB4094,SMK CHAN WA,219-220 JALAN TEMIANG,70200,SEREMBAN,NEGERI SEMBILAN,67620144,67648185
Menengah,PPD SEREMBAN,NEB4095,SMK TUNKU AMPUAN NAJIHAH,JLN HAN HUI FOONG,70200,SEREMBAN,NEGERI SEMBILAN,67622743,67671486
